symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
20号胶连续,0.3970640887934121,0.5730994152046783,0.48508175199904524,37,22
20号胶连续,0.31091692953648487,0.5402298850574713,0.42557340729697807,45,28
20号胶连续,0.23009905716672638,0.6081871345029239,0.4191430958348252,47,17
20号胶连续,0.433703305883757,0.7309941520467836,0.5823487289652703,36,7
20号胶连续,0.5396825396825398,0.7660818713450291,0.6528822055137844,29,5
20号胶连续,0.6026972192385727,0.7134502923976608,0.6580737558181167,26,7
20号胶连续,0.7012770020288818,0.7719298245614036,0.7366034132951427,16,2
20号胶连续,0.785654612722282,0.6959064327485379,0.74078052273541,10,5
20号胶连续,0.7436448263515932,0.6198830409356725,0.6817639336436329,7,14
20号胶连续,0.7045608813700919,0.603448275862069,0.6540045786160804,11,17
